#time,accel_x,accel_y,accel_z
2395.178617,-8882.471304,4441.235652,-78141.740796
2395.181069,9178.553681,-3108.864956,-78907.836294
2395.183522,-2960.823768,1332.370696,-79367.493593
2395.185974,-3849.070898,3256.906145,-79367.493593
2395.188427,-8882.471304,-2812.782580,-79673.931792
2395.190879,-1184.329507,2812.782580,-76456.330700
2395.193332,-6217.729913,2368.659014,-77375.645298
2395.195784,-592.164754,-2812.782580,-79520.712692
2395.198237,-1924.535449,2220.617826,-77835.302597
2395.200689,-1036.288319,1924.535449,-78294.959896
2395.203142,-3108.864956,2368.659014,-78141.740796
2395.205595,-5477.523971,888.247130,-79061.055394
2395.208047,-2960.823768,2072.576638,-77528.864398
2395.210500,-3108.864956,2516.700203,-78294.959896
2395.212952,-2072.576638,-1480.411884,-77988.521696
2395.215405,-296.082377,2516.700203,-76456.330700
2395.217857,-5181.441594,2516.700203,-78907.836294
2395.220310,-4589.276840,-1924.535449,-80899.684589
2395.222762,1332.370696,2516.700203,-77988.521696
2395.225215,-9326.594869,1332.370696,-77988.521696
2395.227668,-7105.977043,2664.741391,-77528.864398
2395.230120,-5625.565159,3849.070898,-76456.330700
2395.232573,-3701.029710,740.205942,-78601.398095
2395.235025,-296.082377,888.247130,-76609.549800
2395.237478,-6809.894666,592.164754,-80440.027290
2395.239930,-5773.606348,1628.453072,-77069.207099
2395.242383,-3849.070898,888.247130,-77835.302597
2395.244835,-5329.482782,3108.864956,-77988.521696
2395.247323,592.164754,1628.453072,-77835.302597
2395.249811,-3552.988522,1628.453072,-76915.987999
2395.252299,-2516.700203,2220.617826,-77988.521696
2395.254787,-1332.370696,-1628.453072,-77375.645298
2395.257275,5477.523971,4589.276840,-78141.740796
2395.259763,296.082377,-1924.535449,-79673.931792
2395.262251,4737.318029,1924.535449,-76762.768900
2395.264739,1924.535449,740.205942,-78907.836294
2395.267227,6661.853478,740.205942,-78448.178995
2395.269714,5033.400406,4737.318029,-75843.454302
2395.272202,3108.864956,-1036.288319,-80593.246390
2395.274690,1776.494261,3108.864956,-75690.235202
2395.277178,-592.164754,-1776.494261,-79214.274493
2395.279666,6217.729913,3108.864956,-77069.207099
2395.282154,6217.729913,-148.041188,-76149.892501
2395.284642,2368.659014,592.164754,-80286.808190
2395.287130,5921.647536,2664.741391,-76762.768900
2395.289618,6513.812290,1628.453072,-78907.836294
2395.292106,-2812.782580,1924.535449,-77682.083497
2395.294593,1480.411884,-1628.453072,-77682.083497
2395.297081,740.205942,1776.494261,-77835.302597
2395.299569,4885.359217,1776.494261,-77988.521696
2395.302057,1628.453072,888.247130,-77988.521696
2395.304545,6513.812290,740.205942,-79367.493593
2395.307033,8882.471304,5329.482782,-77222.426198
2395.309521,3404.947333,-1480.411884,-79980.369991
2395.312009,4737.318029,592.164754,-77375.645298
2395.314497,2812.782580,3256.906145,-76149.892501
2395.316985,1480.411884,740.205942,-79367.493593
2395.319473,3552.988522,-888.247130,-78907.836294
2395.321960,10807.006753,3256.906145,-78141.740796
2395.324448,6217.729913,1628.453072,-79980.369991
2395.326936,4589.276840,-148.041188,-77835.302597
2395.329424,-1332.370696,3997.112087,-77528.864398
2395.331912,296.082377,-1184.329507,-78141.740796
2395.334400,-2812.782580,2664.741391,-77069.207099
2395.336888,-4589.276840,-5773.606348,-80593.246390
2395.339376,-148.041188,8438.347739,-75077.358804
2395.341864,-5921.647536,0.000000,-80133.589091
2395.344352,5329.482782,592.164754,-78141.740796
2395.346866,-1036.288319,3404.947333,-77069.207099
2395.349382,-6957.935855,-1332.370696,-78907.836294
2395.351898,-8586.388927,296.082377,-78294.959896
2395.354413,-3108.864956,3552.988522,-77375.645298
2395.356929,-5477.523971,-1480.411884,-80899.684589
2395.359445,-888.247130,3108.864956,-77069.207099
2395.361961,-1924.535449,-888.247130,-79214.274493
2395.364477,-148.041188,740.205942,-78448.178995
2395.366993,-8290.306550,2960.823768,-75383.797003
2395.369509,-5773.606348,-1480.411884,-79980.369991
2395.372024,1332.370696,2812.782580,-76915.987999
