#time,accel_x,accel_y,accel_z
1202.590965,1924.535449,-2072.576638,-79520.712692
1202.593473,296.082377,6217.729913,-77835.302597
1202.595980,-3997.112087,5773.606348,-79367.493593
1202.598488,-4441.235652,2368.659014,-78601.398095
1202.600995,296.082377,296.082377,-77682.083497
1202.603503,-888.247130,1924.535449,-77988.521696
1202.606010,-148.041188,1332.370696,-80133.589091
1202.608518,-1628.453072,7994.224174,-77069.207099
1202.611025,-2812.782580,2368.659014,-81512.560987
1202.613532,-5033.400406,4441.235652,-78601.398095
1202.616040,-5477.523971,7105.977043,-77988.521696
1202.618547,-4885.359217,1776.494261,-76915.987999
1202.621055,296.082377,-444.123565,-78294.959896
1202.623562,-2516.700203,8290.306550,-77835.302597
1202.626070,-1036.288319,9326.594869,-80899.684589
1202.628603,-6069.688724,148.041188,-81818.999186
1202.631137,-2664.741391,8142.265362,-76456.330700
1202.633670,-7846.182985,8882.471304,-74924.139704
1202.636204,-888.247130,-6957.935855,-81206.122788
1202.638738,-1184.329507,8734.430116,-75843.454302
1202.641271,1924.535449,-1036.288319,-83044.751983
1202.643805,1628.453072,4589.276840,-77375.645298
1202.646339,-1480.411884,3108.864956,-79827.150892
1202.648872,740.205942,-8882.471304,-79980.369991
1202.651406,1036.288319,9030.512492,-74770.920605
1202.653940,3552.988522,-5033.400406,-81052.903688
1202.656473,2516.700203,148.041188,-77528.864398
1202.659007,1184.329507,-444.123565,-79061.055394
1202.661541,4441.235652,-3997.112087,-79214.274493
1202.664074,1184.329507,9326.594869,-76149.892501
1202.666608,3404.947333,-9474.636058,-83810.847481
1202.669142,2960.823768,592.164754,-76609.549800
1202.671675,2368.659014,148.041188,-79980.369991
1202.674209,-4589.276840,-148.041188,-77988.521696
1202.676742,6069.688724,-2072.576638,-77222.426198
1202.679276,1332.370696,-2220.617826,-79367.493593
1202.681810,2516.700203,3108.864956,-79673.931792
1202.684343,2960.823768,-2072.576638,-81972.218286
1202.686877,-740.205942,3256.906145,-78907.836294
1202.689411,1776.494261,-1776.494261,-79980.369991
1202.691944,0.000000,-1628.453072,-77528.864398
1202.694478,2960.823768,-5625.565159,-78141.740796
1202.697012,6957.935855,-1332.370696,-79367.493593
1202.699545,1480.411884,1776.494261,-79520.712692
1202.702079,3256.906145,-5625.565159,-81206.122788
1202.704613,4589.276840,2072.576638,-78141.740796
1202.707146,4441.235652,-2812.782580,-80440.027290
1202.709699,2516.700203,1628.453072,-77528.864398
1202.712252,1480.411884,-1628.453072,-76149.892501
1202.714805,4145.153275,148.041188,-78601.398095
1202.717358,-2664.741391,-4589.276840,-80286.808190
1202.719910,8142.265362,-3552.988522,-79367.493593
1202.722463,-2368.659014,11103.089130,-79214.274493
1202.725016,6217.729913,-9030.512492,-83964.066581
1202.727569,-4293.194464,11695.253884,-73238.729609
1202.730122,-2960.823768,-13471.748144,-83197.971083
1202.732675,296.082377,13175.665768,-72932.291410
1202.735227,-2368.659014,9770.718434,-80746.465489
1202.737780,-2368.659014,-9770.718434,-83504.409282
1202.740333,-1184.329507,8142.265362,-76303.111601
1202.742886,-3997.112087,5477.523971,-77835.302597
1202.745439,-2516.700203,1628.453072,-79980.369991
1202.747992,-2072.576638,5773.606348,-76303.111601
1202.750545,-4589.276840,0.000000,-81052.903688
1202.753097,-2516.700203,6217.729913,-79520.712692
1202.755650,-5625.565159,5477.523971,-79061.055394
1202.758203,-740.205942,2220.617826,-78448.178995
1202.760756,-1480.411884,5033.400406,-78448.178995
1202.763309,-1332.370696,2516.700203,-79980.369991
1202.765862,-3256.906145,6365.771101,-77682.083497
1202.768414,-5773.606348,2960.823768,-79980.369991
1202.770967,-1776.494261,6069.688724,-77375.645298
1202.773520,444.123565,-148.041188,-80593.246390
1202.776073,296.082377,-1776.494261,-79214.274493
1202.778626,-444.123565,7254.018232,-77835.302597
1202.781179,-6513.812290,10510.924376,-78754.617194
1202.783731,-5477.523971,4145.153275,-79673.931792
1202.786284,-1332.370696,1480.411884,-79061.055394
1202.788837,-2960.823768,3849.070898,-78448.178995
1202.791390,-2220.617826,5477.523971,-78141.740796
1202.793943,-5033.400406,6809.894666,-78448.178995
1202.796496,-3849.070898,2516.700203,-78601.398095
1202.799049,-3256.906145,11399.171507,-78601.398095
1202.801601,-3552.988522,-2664.741391,-82278.656485
1202.804154,-1036.288319,7402.059420,-76609.549800
1202.806707,-740.205942,-2664.741391,-79367.493593
1202.809260,1924.535449,5033.400406,-76915.987999
1202.811825,-1036.288319,7846.182985,-77528.864398
1202.814390,-444.123565,-8734.430116,-81052.903688
1202.816955,2220.617826,7698.141797,-77528.864398
1202.819520,2516.700203,-6365.771101,-79214.274493
1202.822085,5625.565159,-148.041188,-79061.055394
1202.824650,2368.659014,3404.947333,-74464.482406
1202.827215,1332.370696,-4145.153275,-79520.712692
1202.829780,5033.400406,-1924.535449,-77682.083497
